Book_Id,ISBN,ISBN13,My_Rating,Date_Read,Date_Added,Bookshelves,Exclusive_Shelf,My_Review,Spoiler,Private_Notes,Read_Count,Original_Purchase_Date
49774,,,3,22/05/2015,19/08/2014,paperback,read,,,,1,
21796414,,,0,,20/12/2018,"ebook, currently-reading",currently-reading,,,,1,
29360904,1409159019,9781409159018,4,4/10/2015,27/09/2015,paperback,read,,,,1,
38213085,1405934131,9781405934138,0,,4/10/2019,"currently-reading, paperback",currently-reading,,,,1,
25115882,,,4,3/10/2019,24/05/2016,ebook,read,,,,1,
47173158,,,3,19/09/2019,26/12/2014,ebook,read,,,,1,
770565,0688103804,9780688103804,0,,26/08/2019,paperback,read,,,,0,
61926,0345419359,9780345419354,0,,26/08/2019,paperback,read,,,,0,
127586,0345341678,9780345341679,0,,26/08/2019,paperback,read,,,,0,
28547,0689860072,9780689860072,0,,26/08/2019,paperback,read,,,,0,
177938,0553188445,9780553188448,0,,26/08/2019,paperback,read,,,,0,
28541,141692499X,9781416924999,0,,26/08/2019,paperback,read,,,,0,
127584,,,0,,26/08/2019,paperback,read,,,,0,
61975,0345484266,9780345484260,0,,26/08/2019,paperback,read,,,,0,
18889,0788720392,9780788720390,0,,26/08/2019,paperback,read,,,,0,
18892,0451454243,9780451454249,0,,26/08/2019,paperback,read,,,,0,
40605251,,,0,,26/08/2019,paperback,read,,,,0,
43919,0586071393,9780586071397,0,,26/08/2019,paperback,read,,,,0,
18884,0345422554,9780345422552,0,,26/08/2019,paperback,read,,,,0,
189802,0345403959,9780345403957,0,,26/08/2019,paperback,read,,,,0,
44687,0345300785,9780345300782,0,,26/08/2019,paperback,read,,,,0,
645023,0345335708,9780345335708,0,,26/08/2019,paperback,read,,,,0,
44688,0345335457,9780345335456,0,,26/08/2019,paperback,read,,,,0,
587582,0345335651,9780345335654,0,,26/08/2019,paperback,read,,,,0,
44659,0345468643,9780345468642,0,,26/08/2019,paperback,read,,,,0,
10596,0451191013,9780451191014,0,,26/08/2019,paperback,read,,,,0,
17660,,,0,,26/08/2019,paperback,read,,,,0,
10605,0451190750,9780451190758,0,,26/08/2019,paperback,read,,,,0,
5129,0060929871,9780060929879,0,,26/08/2019,paperback,read,,,,0,
18512,,,0,,26/08/2019,paperback,read,,,,0,
15241,0618346260,9780618346264,0,,26/08/2019,paperback,read,,,,0,
34,0618346252,9780618346257,0,,26/08/2019,paperback,read,,,,0,
5907,0618260307,9780618260300,0,,26/08/2019,paperback,read,,,,0,
18342283,0399160477,9780399160479,0,,26/08/2019,paperback,read,,,,0,
19675,0006479758,9780006479758,0,,26/08/2019,paperback,read,,,,0,
19670,0425147584,9780425147580,0,,26/08/2019,paperback,read,,,,0,
34993,0425184226,9780425184226,0,,26/08/2019,paperback,read,,,,0,
32669,0425144372,9780425144374,0,,26/08/2019,paperback,read,,,,0,
382549,0425116840,9780425116845,0,,26/08/2019,paperback,read,,,,0,
19691,0425172902,9780425172902,0,,26/08/2019,paperback,read,,,,0,
19707,0399148701,9780399148705,0,,26/08/2019,paperback,read,,,,0,
32682,0425134350,9780425134351,0,,26/08/2019,paperback,read,,,,0,
1855153,0140008535,9780140008531,0,,26/08/2019,paperback,read,,,,0,
395868,1903015111,9781903015117,0,,26/08/2019,paperback,read,,,,0,
35231,0812513754,9780812513752,0,,26/08/2019,paperback,read,,,,0,
13895,1857232097,9781857232097,0,,26/08/2019,paperback,read,,,,0,
9539,0812513738,9780812513738,0,,26/08/2019,paperback,read,,,,0,
34897,0765305119,9780765305114,0,,26/08/2019,paperback,read,,,,0,
233649,0812517725,9780812517729,0,,26/08/2019,paperback,read,,,,0,
228665,0812511816,9780812511819,0,,26/08/2019,paperback,read,,,,0,
8834,055277183X,9780552771832,0,,26/08/2019,paperback,read,,,,0,
242241,059305749X,9780593057490,0,,26/08/2019,paperback,read,,,,0,
242252,0552154490,9780552154499,0,,26/08/2019,paperback,read,,,,0,
8829,0552771236,9780552771238,0,,26/08/2019,paperback,read,,,,0,
242242,0552154482,9780552154482,0,,26/08/2019,paperback,read,,,,0,
8828,0552999954,9780552999953,0,,26/08/2019,paperback,read,,,,0,
8826,0552999458,9780552999458,0,,26/08/2019,paperback,read,,,,0,
14497,0060557818,9780060557812,0,,26/08/2019,paperback,read,,,,0,
14498,1401210074,9781401210076,0,,26/08/2019,paperback,read,,,,0,
359,0345455290,9780345455291,0,,26/08/2019,paperback,read,,,,0,
357,0671742515,9780671742515,0,,26/08/2019,paperback,read,,,,0,
569429,0345379330,9780345379337,0,,26/08/2019,paperback,read,,,,0,
365,,,0,,26/08/2019,paperback,read,,,,0,
6091075,,,0,,26/08/2019,paperback,read,,,,0,
8694,0345418905,9780345418906,0,,26/08/2019,paperback,read,,,,0,
8695,,,0,,26/08/2019,paperback,read,,,,0,
386162,,,0,,26/08/2019,paperback,read,,,,0,
11566,0451933028,9780451933027,0,,26/08/2019,paperback,read,,,,0,
9364112,1926428226,9781926428222,0,,26/08/2019,hardcover,read,,,,0,
1036706,0600205215,9780600205210,0,,26/08/2019,paperback,read,,,,0,
473623,0749732105,9780749732103,0,,26/08/2019,paperback,read,,,,0,
74998,074974801X,9780749748012,0,,26/08/2019,paperback,read,,,,0,
17491,0749748001,9780749748005,0,,26/08/2019,paperback,read,,,,0,
11313,0689840330,9780689840333,0,,26/08/2019,paperback,read,,,,0,
222576,1416949674,9781416949671,0,,26/08/2019,paperback,read,,,,0,
24963,0689840349,9780689840340,0,,26/08/2019,paperback,read,,,,0,
210329,1416949658,9781416949657,0,,26/08/2019,paperback,read,,,,0,
11312,068987121X,9780689871214,0,,26/08/2019,paperback,read,,,,0,
39309734,1473647649,9781473647640,4,25/08/2019,15/06/2019,paperback,read,,,,1,
42643896,1405940360,9781405940368,5,12/08/2019,27/07/2019,paperback,read,,,,1,
43603472,1787476200,9781787476202,5,27/07/2019,27/07/2019,paperback,read,,,,1,
61666,2266079999,9782266079990,4,13/07/2019,20/06/2019,ebook,read,,,,1,
18006972,,,4,20/06/2019,19/08/2014,ebook,read,,,,1,
30965619,147362147X,9781473621473,4,15/06/2019,15/06/2019,paperback,read,,,,1,
25786523,1473619807,9781473619807,4,25/05/2019,25/05/2019,paperback,read,,,,1,
32560587,,,4,11/05/2019,26/04/2019,,read,,,,1,
35239798,1760630497,9781760630492,5,30/04/2019,24/04/2019,paperback,read,,,,1,
34864998,,,0,25/04/2019,18/04/2019,,read,,,,1,
42781019,1302914952,9781302914950,3,20/04/2019,20/04/2019,"graphic-novels, paperback",read,,,,1,
23362679,,,4,15/04/2019,12/03/2016,ebook,read,,,,1,
38337005,1473223679,9781473223677,4,5/04/2019,15/03/2019,paperback,read,,,,1,
13248445,1467974617,9781467974615,4,31/03/2019,31/03/2019,"borrowed, ebook",read,,,,1,
30079433,1785040200,9781785040207,4,17/03/2019,10/02/2019,paperback,read,,,,1,
12148444,1461174716,9781461174714,0,,15/03/2019,borrowed,read,,,,1,
22611099,,9781311673558,5,7/03/2019,6/03/2019,ebook,read,"There’s a lot to love about this book.<br/>I thoroughly enjoyed the characters, the weaving of the plot, and the world creation that’s gone to making the Seven Lands a complete and complex world to inhabit for a while.<br/><br/>I’d love a map of the world, and I hope that this will be included in future books in the series.&#x1f600;<br/><br/>I do like the play on the evil and good twins which has been included:<br/>“Does that make me evil and <twin 2> good, <travel companion>?”<br/>“No <twin 1>. What each of you do with the situations you find yourselves in will decide whether you are good or evil.”<br/><br/>I also love the thoughts of one of the characters when it comes to a hearty breakfast:<br/>“but some days a grown man just needed bacon, fatty sausages, eggs, fried potatoes and thick slabs of toasted bread topped with even thicker slabs of butter. Today was one of those days.”<br/>Today is often one of those bacon days for me, and any author who is willing to back me on that is one I’m happy to support! (I wonder if it was her husband who planted that thought??)",TRUE,,1,
43131073,,,4,9/02/2019,9/02/2019,"graphic-novels, paperback",read,,,,1,
42671213,,,4,9/02/2019,9/02/2019,"graphic-novels, paperback",read,,,,1,
42382053,,,4,9/02/2019,9/02/2019,"graphic-novels, paperback",read,,,,1,
40520964,,,4,9/02/2019,9/02/2019,"graphic-novels, paperback",read,,,,1,
43612185,1302912534,9781302912536,5,9/02/2019,9/02/2019,"graphic-novels, paperback",read,,,,1,
43440460,,,4,9/02/2019,9/02/2019,"graphic-novels, paperback",read,,,,1,
43518739,,,4,9/02/2019,9/02/2019,"graphic-novels, paperback",read,,,,1,
43587824,,,4,8/02/2019,8/02/2019,"graphic-novels, paperback",read,,,,1,
43735681,,,0,8/02/2019,2/02/2019,,read,,,,1,
35450250,,,5,2/02/2019,16/05/2018,to-get,read,,,,1,
29775981,0241257530,9780241257531,4,2/02/2019,20/01/2019,paperback,read,,,,1,
31111313,130290499X,9781302904999,5,18/01/2019,18/01/2019,"graphic-novels, paperback",read,,,,1,
42283967,,,4,18/01/2019,18/01/2019,"graphic-novels, paperback",read,,,,1,
41028078,,,4,18/01/2019,18/01/2019,"graphic-novels, paperback",read,,,,1,
42972091,,,4,18/01/2019,18/01/2019,"graphic-novels, paperback",read,,,,1,
31127058,,,0,18/01/2019,17/01/2017,ebook,read,,,,1,
30192397,,,0,12/01/2019,24/05/2016,ebook,read,,,,1,
31867499,,,0,7/01/2019,26/12/2016,ebook,read,,,,1,
26047871,,,0,1/01/2019,9/07/2016,ebook,read,,,,1,
24873663,1942274041,9781942274049,4,29/12/2018,25/12/2018,ebook,read,,,,1,
20898019,078519021X,9780785190219,4,26/12/2018,26/12/2018,"graphic-novels, paperback",read,,,,1,
23569242,,,4,24/12/2018,12/03/2016,ebook,read,,,,1,
34804615,,,0,19/12/2018,13/12/2018,,read,,,,1,
37708054,,,4,,13/12/2018,,read,,,,1,
42187469,,,0,13/12/2018,10/12/2018,,read,,,,1,
34397432,,,0,10/12/2018,8/12/2018,,read,,,,1,
29558243,,,0,8/12/2018,6/12/2018,,read,,,,1,
27810734,,,0,6/12/2018,5/12/2018,,read,,,,1,
23826137,,,4,5/12/2018,3/12/2018,,read,"I have no words.<br/>The dedication made me wonder who was in the firing line.<br/>The first one? Fine, I coped.<br/>The second? Nearly broke my heart.<br/>But the third????  I hate Annie Bellet a little bit right now, a bit like I hated Joss Whedon a few times.<br/>You know a book is good when the heartbreak is real.",TRUE,,1,
23303229,,,0,3/12/2018,2/12/2018,ebook,read,,,,1,
25731954,,,0,2/12/2018,24/05/2016,ebook,read,,,,1,
20898015,0785189319,9780785189312,4,1/12/2018,24/11/2017,"graphic-novels, paperback",read,,,,1,
23012190,,,0,30/11/2018,17/01/2017,ebook,read,,,,1,
22926105,,,4,26/11/2018,21/11/2014,ebook,read,,,,1,
30238037,,,3,26/11/2018,24/05/2016,ebook,read,"This reads more as three novellas in one rather than three books.<br/>The plots are simple, characters seem to be under development, as is the world to some degree. (Yes, it’s set in the US, but the rules of the magical side of the world are definitely still under construction.)<br/>There are also some typos in the edition I read.<br/>Not a bad read, but definitely predictable, short, and not as engaging as I had hoped it would be.<br/>Or that’s my interpretation today anyway.",,,1,
25047385,,,0,21/11/2018,2/11/2018,,read,,,,1,
25770776,,,0,21/11/2018,11/11/2018,,read,,,,1,
24003795,,,0,2/11/2018,27/10/2018,,read,,,,1,
36339994,,,4,27/10/2018,25/10/2018,,read,,,,1,
31310941,,,4,25/10/2018,17/10/2018,,read,,,,1,
34451671,,,0,25/10/2018,21/10/2018,,read,,,,1,
32996400,,,4,18/10/2018,26/12/2016,ebook,read,,,,1,
34209026,,,4,17/10/2018,15/10/2018,,read,,,,1,
40797152,,,4,13/10/2018,11/10/2018,,read,,,,1,
19275608,045141960X,9780451419606,4,12/10/2018,1/10/2018,ebook,read,,,,1,
16144868,0451419596,9780451419590,4,1/10/2018,28/09/2018,ebook,read,,,,1,
15749143,0451237137,9780451237132,4,28/09/2018,28/09/2018,,read,,,,1,
40032834,,,4,28/09/2018,12/09/2018,,read,,,,1,
36343909,,,4,11/09/2018,11/09/2018,ebook,read,,,,1,
40213050,,,4,11/09/2018,11/09/2018,ebook,read,,,,1,
37119495,,,4,6/09/2018,30/08/2018,ebook,read,,,,1,
35846947,,,0,30/08/2018,26/08/2018,ebook,read,,,,1,
34739411,,,4,26/08/2018,24/08/2018,ebook,read,,,,1,
33242759,,,4,24/08/2018,12/08/2018,,read,,,,1,
13478341,1101590211,9781101590218,4,16/08/2018,6/08/2018,ebook,read,,,,1,
22070712,,,0,12/08/2018,12/08/2018,,read,,,,1,
12363978,0451237110,9780451237118,4,6/08/2018,26/07/2018,ebook,read,,,,1,
10399862,0440245737,9780440245735,5,26/07/2018,22/07/2018,ebook,read,,,,1,
9380186,0749954914,9780749954918,5,22/07/2018,14/01/2017,paperback,read,,,,1,
10853886,1416577599,9781416577591,5,21/07/2018,15/07/2018,ebook,read,,,,1,
898404,0330442325,9780330442329,5,15/07/2018,14/07/2018,ebook,read,,,,1,
144789,0312937660,9780312937669,4,14/07/2018,12/07/2018,ebook,read,,,,1,
10851275,,,5,12/07/2018,8/07/2018,ebook,read,,,,1,
144793,0312983220,9780312983222,4,8/07/2018,6/07/2018,borrowed,read,,,,1,
30247358,,,3,4/07/2018,17/01/2017,ebook,read,,,,1,
13502958,0007264798,9780007264797,4,30/06/2018,11/06/2018,borrowed,read,,,,1,
11827476,006146841X,9780061468414,4,11/06/2018,28/05/2018,borrowed,read,,,,1,
8664327,0061468398,9780061468391,4,28/05/2018,18/05/2018,borrowed,read,,,,1,
6697866,0061468371,9780061468377,3,18/05/2018,12/05/2018,borrowed,read,,,,1,
4003436,0061468363,9780061468360,3,12/05/2018,12/05/2018,borrowed,read,,,,1,
1196299,0060792981,9780060792985,0,13/05/2018,22/04/2018,borrowed,read,,,,1,
13814,0060792809,9780060792800,3,22/04/2018,3/04/2018,borrowed,read,,,,1,
13807,0060792787,9780060792787,3,3/04/2018,26/03/2018,borrowed,read,,,,1,
13809,0380803275,9780380803279,3,26/03/2018,16/03/2018,borrowed,read,,,,1,
153175,0380803267,9780380803262,4,16/03/2018,11/03/2018,borrowed,read,,,,1,
13811,0380803240,9780380803248,4,11/03/2018,10/03/2018,borrowed,read,,,,1,
13816,0006483909,9780006483908,4,7/03/2018,26/02/2018,borrowed,read,,,,1,
13819,0006483895,9780006483892,3,26/02/2018,17/02/2018,borrowed,read,,,,1,
13808,0060792833,9780060792831,4,17/02/2018,11/02/2018,borrowed,read,,,,1,
17212339,0007511280,9780007511280,4,11/02/2018,10/02/2018,borrowed,read,,,,1,
177191,0380795280,9780380795284,4,9/02/2018,3/02/2018,borrowed,read,,,,1,
13818,0380803232,9780380803231,4,3/02/2018,2/02/2018,borrowed,read,,,,1,
92918,0380795272,9780380795277,4,2/02/2018,28/01/2018,borrowed,read,,,,1,
13817,0380789833,9780380789832,4,28/01/2018,20/01/2018,borrowed,read,,,,1,
169959,0553563734,9780553563733,5,1/01/2018,31/12/2017,borrowed,read,,,,1,
13881,0380974738,9780380974733,4,20/01/2018,8/01/2018,borrowed,read,,,,1,
43917,0006497012,9780006497011,5,6/01/2018,5/01/2018,borrowed,read,,,,1,
43908,0380720868,9780380720866,5,5/01/2018,2/01/2018,borrowed,read,,,,1,
1017105,0007176163,9780007176168,5,31/12/2017,29/12/2017,borrowed,read,,,,1,
23965456,,,1,22/01/2017,12/03/2016,ebook,read,"While there are some good ideas hidden within this book, some are let down by a lack of relevant details, e.g. Talking pressure points on the leg without specifying where around the leg she is talking about. Others are so well known that their inclusion is curious.<br/>Numerous typo and grammatical errors remain, speaking to a lack of editing and/or proof reading.",,,1,
18396143,0356500950,9780356500959,4,29/12/2017,5/12/2016,paperback,read,,,,1,
8058301,045146379X,9780451463791,5,9/12/2017,14/11/2017,"borrowed, ebook",read,,,,1,
29507117,0785196587,9780785196587,5,24/11/2017,24/11/2017,"graphic-novels, paperback",read,,,,1,
27163019,0785196579,9780785196570,5,24/11/2017,24/11/2017,"graphic-novels, paperback",read,,,,1,
34975021,1534301860,9781534301863,4,24/11/2017,24/11/2017,"graphic-novels, paperback",read,,,,1,
7973328,1841497142,9781841497143,5,14/11/2017,5/12/2016,paperback,read,,,,1,
10795674,0356500373,9780356500379,4,3/11/2017,5/12/2016,"paperback, ebook",read,,,,1,
927979,0451461894,9780451461896,0,,14/10/2017,ebook,read,,,,1,
91475,0451461401,9780451461407,0,9/10/2017,4/05/2017,ebook,read,,,,1,
10409623,0356500349,9780356500348,4,28/09/2017,5/12/2016,paperback,read,,,,2,
10008842,,,0,7/09/2014,19/08/2014,ebook,read,,,,1,
30321613,,,2,6/09/2017,6/09/2017,,read,,,,1,
19026700,,,3,3/09/2017,16/07/2017,ebook,read,,,,1,
34725860,,,4,24/08/2017,12/08/2017,ebook,read,,,,1,
30304560,,,4,12/08/2017,16/07/2017,ebook,read,,,,1,
33542748,,,4,16/08/2017,12/08/2017,ebook,read,,,,1,
18781910,,,3,31/07/2017,26/12/2014,ebook,read,,,,1,
25648934,,,3,13/05/2017,13/05/2017,"borrowed, ebook",read,,,,1,
12742903,,,4,9/06/2017,16/07/2017,ebook,read,,,,1,
17209543,,,4,16/07/2017,16/07/2017,ebook,read,,,,1,
15780961,,,0,12/07/2017,16/07/2017,ebook,read,,,,1,
13612018,,,4,2/07/2017,16/07/2017,ebook,read,,,,1,
29467817,1302902156,9781302902155,4,10/04/2017,10/04/2017,"graphic-novels, paperback",read,,,,1,
29246522,1784298476,9781784298470,5,28/05/2017,28/05/2017,paperback,read,,,,1,
23993619,,9781782115533,0,20/01/2015,30/12/2015,hardcover,read,,,,1,
16002136,0785165622,9780785165620,4,14/04/2017,14/04/2017,"graphic-novels, paperback",read,,,,1,
23017989,0785193103,9780785193104,4,10/04/2017,10/04/2017,"graphic-novels, paperback",read,,,,1,
10409606,0356500330,9780356500331,4,13/04/2017,24/11/2016,paperback,read,,,,1,
10318435,0356500322,9780356500324,4,31/03/2017,24/11/2016,paperback,read,,,,1,
